STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACMC,ACMH,ACSC,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03,WV20
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2010-12-18,,,,,11.41,1503,1514,0.00,,0.0,5.0,,21,10,,,200,200,,,0.0,,17.9,21.0,,,1,,,,,,1,1,,,,1,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2010-12-19,,,,,6.93,749,1559,0.01,,0.2,5.0,,25,18,,,230,240,,,0.0,,12.1,15.0,,,1,,,,,,1,1,,,,1,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2010-12-20,,,,,4.92,1023,1312,0.00,,0.0,5.0,,31,22,,,310,300,,,0.0,,10.1,13.0,,,1,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2010-12-21,,,,,3.58,1100,106,0.00,,0.0,5.0,,30,22,,,110,240,,,0.0,,8.1,12.1,,,1,,,,,,1,1,,,,1,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2010-12-22,,,,,6.93,2349,2328,0.06,,1.0,6.0,,33,25,,,340,330,,,0.0,,16.1,21.9,,,1,,,,,,1,1,,,,1,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2010-12-23,,,,,9.17,1218,1217,0.00,,0.0,5.0,,32,29,,,340,350,,,0.0,,19.9,25.9,,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2010-12-24,,,,,5.82,341,332,0.00,,0.0,5.0,,29,25,,,10,30,,,0.0,,12.1,15.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2010-12-25,,,,,8.05,1329,1357,0.00,,0.0,5.0,,30,24,,,20,30,,,0.0,,19.9,23.0,,,1,,,,,,,1,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2010-12-26,,,,,15.21,706,746,0.01,,0.2,5.0,,28,23,,,30,20,,,0.0,,23.9,33.1,,,1,,,,,,,,,,,1,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2010-12-27,,,,,9.62,519,402,0.00,,0.0,5.0,,24,21,,,10,20,,,0.0,,17.9,25.9,,,,,,,,,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2010-12-28,,,,,12.30,1320,1207,0.00,,0.0,5.0,,29,15,,,260,240,,,0.0,,21.9,25.9,,,1,,,,,,1,1,,,,1,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2010-12-29,,,,,6.49,2218,2144,0.00,,0.0,5.0,,30,19,,,170,170,,,0.0,,8.9,13.0,,,1,,,,,,1,1,,,,1,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2010-12-30,,,,,7.61,2256,1307,0.03,,0.0,5.0,,40,30,,,160,180,,,0.0,,13.0,17.0,,,1,,,,1,,,1,,,,1,,,1,1,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2010-12-31,,,,,8.50,1757,1723,0.05,,0.0,2.0,,52,38,,,190,190,,,0.0,,15.0,19.9,,,1,,,,1,,,,,,,1,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-01,,,,,15.21,1532,1532,0.46,,0.0,0.0,,53,24,,,250,260,,,,,25.9,33.1,,,1,,1,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-02,,,,,12.53,1623,1623,0.00,,0.0,0.0,,25,17,,,250,250,,,,,21.0,25.1,,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-03,,,,,10.29,1552,1559,0.00,,0.0,0.0,,35,18,,,220,240,,,,,17.9,23.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-04,,,,,12.75,1745,1745,0.00,,0.2,0.0,,38,23,,,300,300,,,,,25.1,30.0,,,1,,,,,,,1,,,,,,,,,1,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-05,,,,,4.70,8,2359,0.00,,0.2,0.0,,26,18,,,300,290,,,,,16.1,23.0,,,1,,,,,,,1,,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-06,,,,,8.72,1647,1647,0.07,,1.4,1.0,,30,20,,,300,290,,,,,17.0,21.9,,,1,,,,,,,1,,,,1,1,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-07,,,,,7.16,1430,954,0.07,,1.7,1.0,,23,15,,,230,250,,,,,13.0,17.0,,,1,1,,,,,,,,,,1,,,,,1,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-08,,,,,7.61,1357,1239,0.00,,0.1,2.0,,24,8,,,330,330,,,,,16.1,23.9,,,1,,,,,,,1,,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-09,,,,,7.38,1351,1349,0.00,,0.0,2.0,,29,10,,,280,280,,,,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-10,,,,,4.47,2209,1853,0.00,,0.0,2.0,,29,12,,,30,30,,,,,8.1,10.1,,,1,,,,,,,1,,,,1,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-11,,,,,8.28,1647,1707,0.31,,4.7,2.0,,26,21,,,30,20,,,,,17.0,21.0,,,1,1,,,,,,1,,,,,,,,,1,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-12,,,,,10.07,1426,1430,0.02,,0.6,6.0,,25,14,,,340,330,,,,,19.9,25.1,,,1,,,,,,,1,1,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-13,,,,,6.26,2309,2158,0.01,,0.4,5.0,,26,11,,,240,230,,,,,12.1,15.0,,,1,,,,,,,,,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-14,,,,,5.59,1627,55,0.01,,0.5,5.0,,23,14,,,210,240,,,,,12.1,14.1,,,1,,,,,,,1,,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-15,,,,,13.20,1356,1355,0.07,,1.3,6.0,,29,19,,,280,280,,,,,23.0,34.9,,,1,,,,,,,1,,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-16,,,,,5.82,1554,1112,0.00,,0.0,6.0,,21,11,,,100,340,,,,,10.1,14.1,,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-17,,,,,7.16,1135,1049,0.00,,0.0,5.0,,31,13,,,140,150,,,,,15.0,19.9,,,,,,,,,,,,,,,1,1,1,1,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-18,,,,,8.50,2314,2310,0.15,,0.0,5.0,,37,27,,,10,360,,,,,16.1,21.9,,,1,,,1,,,,1,,,,,1,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-19,,,,,7.61,42,41,0.00,,0.1,3.0,,27,19,,,350,340,,,,,15.0,19.9,,,1,,,,,,,,,,,1,1,1,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-20,,,,,5.37,2357,2235,0.07,,0.9,3.0,,24,18,,,240,260,,,,,15.0,21.9,,,1,,,,,,,1,,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-21,,,,,12.08,135,145,0.00,,0.2,4.0,,21,6,,,300,290,,,,,23.0,31.1,,,1,,,,,,,,1,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-22,,,,,10.51,2146,2146,0.01,,0.4,4.0,,16,5,,,310,310,,,,,19.9,23.9,,,,,,,,,,1,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-23,,,,,6.04,458,441,0.00,,0.0,4.0,,18,3,,,350,350,,,,,14.1,17.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-24,,,,,5.59,1252,939,0.08,,1.7,4.0,,27,2,,,170,130,,,,,13.0,17.0,,,1,,,,,,,,,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-25,,,,,6.93,1254,1251,0.00,,0.0,5.0,,31,26,,,260,270,,,,,13.0,16.1,,,1,,,,,,,1,,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-26,,,,,3.80,2108,1807,0.00,,0.0,5.0,,30,26,,,310,300,,,,,12.1,15.0,,,1,,,,,,,1,,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-27,,,,,8.50,1321,748,0.09,,1.8,4.0,,28,22,,,220,310,,,,,17.0,25.9,,,1,,,,,,,1,,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-28,,,,,6.71,1507,1655,0.00,,0.1,6.0,,31,23,,,280,310,,,,,13.0,16.1,,,1,,,,,,,1,,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-29,,,,,5.82,1254,1421,0.11,,1.6,7.0,,29,24,,,330,320,,,,,13.0,15.0,,,1,,,,,,,1,,,,,1,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-30,,,,,5.37,1334,1304,0.00,,0.0,7.0,,29,15,,,320,340,,,,,13.0,17.9,,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-01-31,,,,,8.50,2335,1305,0.00,,0.0,6.0,,18,11,,,60,190,,,,,16.1,30.0,,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-01,,,,,13.87,2309,2300,0.50,,6.3,7.0,,21,15,,,70,70,,,,,29.1,40.0,,,1,,,,,,,1,1,,,1,,,,,1,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-02,,,,,10.96,1503,126,0.38,,4.0,12.0,,25,13,,,320,70,,,,,25.1,34.9,,,1,,,1,,,,,1,,,,,,,,1,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-03,,,,,10.74,2245,2245,0.00,,0.0,13.0,,24,3,,,230,230,,,,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-04,,,,,13.42,1427,1637,0.00,,0.0,12.0,,25,6,,,220,240,,,,,21.0,25.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-05,,,,,6.04,2343,2123,0.31,,4.8,11.0,,26,9,,,230,260,,,,,12.1,16.1,,,1,1,,,,,,1,,,,1,,,,,1,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-06,,,,,7.61,1322,1321,0.05,,0.7,16.0,,31,22,,,220,220,,,,,16.1,19.9,,,1,,,,,,,1,,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-07,,,,,6.93,1758,1757,0.00,,0.1,15.0,,32,24,,,340,350,,,,,15.0,17.9,,,1,,,,,,,,,,,1,1,1,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-08,,,,,12.08,1637,1532,0.00,,0.0,14.0,,24,9,,,280,280,,,,,21.9,28.0,,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-09,,,,,13.20,1358,1046,0.00,,0.0,13.0,,18,5,,,230,240,,,,,19.9,23.9,,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-10,,,,,9.62,1714,1713,0.00,,0.0,13.0,,16,-5,,,210,210,,,,,17.9,21.0,,,1,,,,,,,1,,,,1,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-11,,,,,11.41,2030,2028,0.00,,0.1,12.0,,25,-1,,,220,220,,,,,21.9,25.9,,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-12,,,,,14.99,654,636,0.04,,0.8,12.0,,34,25,,,300,270,,,,,23.0,34.9,,,1,,,,,,,1,1,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-13,,,,,18.34,2308,2313,0.00,,0.0,12.0,,43,31,,,230,220,,,,,31.1,38.9,,,1,,,,,,,,,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-14,,,,,17.90,23,1113,0.00,,0.0,9.0,,43,25,,,230,320,,,,,32.0,38.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-15,,,,,4.92,1700,1828,0.00,,0.0,7.0,,32,17,,,140,140,,,,,13.0,16.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-16,,,,,6.93,1308,1311,0.00,,0.0,7.0,,50,23,,,220,240,,,,,16.1,17.9,,,1,,,,,,,1,,,,1,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-17,,,,,13.42,1254,2228,0.00,,0.0,4.0,,54,38,,,210,210,,,,,25.9,32.0,,,1,,,,,,,1,,,,1,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-18,,,,,19.69,1621,1619,0.00,,0.0,0.0,,54,37,,,280,270,,,,,34.9,48.1,,,1,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-19,,,,,13.87,1,0,0.00,,0.0,0.0,,39,27,,,280,290,,,,,28.0,36.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-20,,,,,7.61,2329,2251,0.96,,8.2,0.0,,32,22,,,60,60,,,,,17.0,23.9,,,1,1,1,1,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-21,,,,,12.30,1101,1101,0.15,,2.0,9.0,,27,17,,,50,50,,,,,19.9,25.1,,,1,,,1,,,,,,,,1,1,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-22,,,,,7.61,42,844,0.00,,0.0,9.0,,24,7,,,50,50,,,,,15.0,19.9,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-23,,,,,4.03,1547,1410,0.00,,0.0,8.0,,26,3,,,200,210,,,,,12.1,14.1,,,1,,,,,,,1,,,,1,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-24,,,,,6.71,2112,2112,0.10,,0.8,8.0,,36,26,,,50,40,,,,,16.1,21.9,,,1,,,1,,,,1,,,,,1,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-25,,,,,11.86,1114,501,0.22,,3.3,9.0,,32,18,,,330,30,,,,,23.9,32.0,,,1,,,,,,,1,1,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-26,,,,,6.49,1633,1327,0.04,,0.6,9.0,,31,17,,,180,310,,,,,12.1,16.1,,,1,,,,,,,1,,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-27,,,,,7.61,1428,1427,0.10,,0.0,9.0,,39,29,,,220,210,,,,,16.1,19.9,,,1,,1,,,,,1,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-02-28,,,,,10.51,726,925,0.75,,0.0,5.0,,36,25,,,340,360,,,,,21.9,28.0,,,1,,1,,,,,,,,,1,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-01,,,,,8.72,1604,743,0.00,,0.0,5.0,,37,18,,,210,210,,,,,21.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-02,,,,,10.29,854,916,0.00,,0.0,4.0,,36,20,,,330,320,,,,,21.9,25.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-03,,,,,8.50,1147,905,0.00,,0.0,4.0,,27,19,,,140,150,,,,,17.9,25.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-04,,,,,5.82,1104,1709,0.14,,0.0,4.0,,45,26,,,190,150,,,,,13.0,21.0,,,1,,,,,,,,,,,1,,,1,1,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-05,,,,,11.41,1954,1954,1.00,,4.0,0.0,,46,26,,,10,10,,,,,21.9,25.9,,,1,,,1,,,,,1,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-06,,,,,11.86,2140,453,0.02,,0.5,5.0,,35,22,,,360,360,,,,,17.9,25.9,,,1,,,,,,,,,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-07,,,,,3.58,1809,1344,0.00,,0.0,2.0,,36,16,,,170,150,,,,,8.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-08,,,,,6.93,1652,1651,0.00,,0.0,2.0,,42,25,,,100,100,,,,,14.1,17.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-09,,,,,7.16,346,905,0.74,,0.0,0.0,,44,36,,,90,140,,,,,16.1,21.9,,,1,1,,1,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-10,,,,,9.84,1735,1734,0.05,,0.5,0.0,,44,31,,,330,340,,,,,17.9,23.9,,,1,1,,,,,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-11,,,,,14.32,1027,1026,0.27,,3.5,4.0,,44,29,,,310,320,,,,,25.1,32.0,,,1,,,,,,,,1,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-12,,,,,12.75,1434,1415,0.00,,0.0,2.0,,47,30,,,270,280,,,,,30.0,38.0,,,1,,,1,,,,1,,,,1,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-13,,,,,8.95,33,33,0.00,,0.0,0.0,,42,34,,,290,290,,,,,19.9,23.9,,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-14,,,,,4.47,24,23,0.01,,0.1,0.0,,39,27,,,80,50,,,,,11.0,17.9,,,1,,,,,,,,,,,1,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-15,,,,,5.82,1528,1533,0.13,,0.0,0.0,,41,28,,,70,60,,,,,15.0,17.0,,,1,,,,,,,,,,,1,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-16,,,,,8.05,1534,1533,0.03,,0.0,0.0,,57,37,,,230,230,,,,,16.1,21.0,,,1,,,,,,,1,,,,1,1,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-17,,,,,15.21,1807,2129,0.00,,0.0,0.0,,68,39,,,220,230,,,,,30.0,38.0,,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-18,,,,,12.30,236,2302,0.00,,0.0,0.0,,65,42,,,290,70,,,,,23.0,34.9,,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-19,,,,,7.83,211,208,0.00,,0.0,0.0,,50,29,,,340,350,,,,,17.9,23.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-20,,,,,7.83,2214,2213,0.71,,0.0,0.0,,48,30,,,320,330,,,,,21.9,25.9,,,1,,1,1,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-21,,,,,8.28,1319,1322,0.09,,0.0,0.0,,55,39,,,320,300,,,,,17.0,21.0,,,1,,1,,,,,1,,,,1,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-22,,,,,9.17,2349,2349,0.32,,0.0,0.0,,45,34,,,80,90,,,,,17.9,25.1,,,1,,,1,,,,,,,,1,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-23,,,,,12.97,806,806,0.10,,0.0,0.0,,34,27,,,80,80,,,,,23.0,32.0,,,1,,,,,,,,,,,1,,,1,1,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-24,,,,,9.84,942,240,0.00,,0.0,0.0,,36,23,,,30,10,,,,,17.0,23.0,,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-25,,,,,6.71,1717,1416,0.00,,0.0,0.0,,34,19,,,10,320,,,,,14.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-26,,,,,6.93,2035,1625,0.00,,0.0,0.0,,35,17,,,40,40,,,,,15.0,19.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-27,,,,,5.59,1602,1529,0.00,,0.0,0.0,,39,17,,,20,10,,,,,14.1,17.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-28,,,,,3.36,1545,1606,0.00,,0.0,0.0,,40,18,,,290,290,,,,,13.0,17.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-29,,,,,3.80,1742,,0.00,,0.0,0.0,,46,21,,,140,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-30,,,,,4.92,1502,1518,0.00,,0.0,0.0,,41,25,,,10,10,,,,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-03-31,,,,,1.34,1647,1203,0.00,,0.0,0.0,,46,23,,,120,290,,,,,8.9,16.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-04-01,,,,,2.46,1606,1452,0.00,,0.0,0.0,,50,31,,,330,270,,,,,12.1,17.9,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-04-02,,,,,8.28,1512,1511,0.04,,0.0,0.0,,50,31,,,300,300,,,,,28.0,33.1,,,,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-04-03,,,,,7.38,1222,1821,0.06,,0.0,0.0,,46,29,,,140,150,,,,,17.9,23.9,,,1,,,,,,,1,,,,1,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-04-04,,,,,13.87,944,943,0.10,,0.0,0.0,,64,40,,,230,220,,,,,29.1,36.9,,,1,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-04-05,,,,,14.76,1359,1423,0.00,,0.0,0.0,,49,31,,,280,280,,,,,23.9,33.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,2011-04-06,,,,,4.47,1902,1902,0.80,,0.0,0.0,,42,32,,,40,40,,,,,12.1,16.1,,,1,,,,,,,,,,,1,,,1,,,,,,,
